Policy,Seed,Success,Unsafe,Timeout,TouchdownXY,TouchdownVz,MaxTiltDeg,EnergyJ,MaxAeroForce
Ontology-RGAT,5056,0,1,0,6.22401073602535,6.40147376700739,16.0390055393898,587.36939719412,9.87496029505869
Ontology-RGAT,5057,0,1,0,11.4681518225499,6.31749421561312,15.7949026856615,674.045014900372,9.6855767197409
Ontology-RGAT,5058,0,1,0,5.44316414242335,6.41468842372339,14.9382104416176,523.784357195189,9.21379218810992
Ontology-RGAT,5059,0,1,0,3.89206361315712,5.09433474989369,11.7137754604776,544.610826078867,5.77634537910962
Ontology-RGAT,5060,0,1,0,12.0024015244579,6.16564219543176,22.809725548692,638.64551987246,8.82107044249119
Ontology-RGAT,5061,0,1,0,12.0193012784756,6.06843515285712,25.5297597962285,662.710202734116,8.45510321058075
Ontology-RGAT,5062,0,1,0,5.26788301539844,6.06110671618517,15.0181144568452,599.223429894899,9.27037424325985
Ontology-RGAT,5063,0,1,0,6.45080618316684,6.54757537120539,25.9637807949378,609.844117721543,9.26401717938888
Ontology-RGAT,5064,0,1,0,5.85902831837948,6.3762592024917,22.9993884056686,619.497705204088,10.2586974370127
Ontology-RGAT,5065,0,1,0,4.60649313572497,5.80722201846196,14.2280903274915,532.884002951049,8.03168005288802
Ontology-RGAT,5066,0,1,0,5.3402998331425,6.62246884152776,14.1221067692488,577.339492065071,8.99786764030536
Ontology-RGAT,5067,0,1,0,12.0635908163172,3.86372509284793,57.2236888039394,479.445577210198,3.80730735023837
Ontology-RGAT,5068,0,1,0,12.0405127167276,0.873560656754682,31.7471425340834,451.189078066027,1.30071052943002
Ontology-RGAT,5069,0,1,0,6.68136898066988,6.67488167972735,14.784853280264,616.803553138011,9.87673247578006
Ontology-RGAT,5070,0,1,0,4.62154578380966,5.04235396116624,20.562925573817,654.489100005481,3.07574449848457
Ontology-RGAT,5071,0,1,0,3.59615486154308,6.40505255718941,14.0081840060757,593.214128372931,9.3797641627586
Ontology-RGAT,5072,0,1,0,5.96181125835851,6.59027796713248,13.3735258512529,578.786957070331,8.30960763533165
Ontology-RGAT,5073,0,1,0,10.9580599826244,7.20474455963276,45.0258591394348,723.337834611889,8.88401851975886
Ontology-RGAT,5074,0,1,0,12.120316087135,5.33100935467613,46.0365314835539,579.516989374883,7.92505235218288
Ontology-RGAT,5075,0,1,0,5.91131276967442,6.54016655578474,14.6113881772164,628.801080519679,8.8351911045803
Ontology-RGAT,5076,0,1,0,7.31035722401626,5.14942137481581,16.0323058296411,690.735453865428,6.4731343759546
Ontology-RGAT,5077,0,1,0,5.01011649867721,5.77266434176417,14.4157745903208,564.695200777426,7.44035792602435
Ontology-RGAT,5078,0,1,0,8.66533869855036,5.35867670168215,14.653722072665,588.016691443544,7.01134835171715
Ontology-RGAT,5079,0,1,0,10.7507659440487,6.30446365049015,21.7303330936659,630.112891481901,10.0556941599849
Ontology-RGAT,5080,0,1,0,12.0371808152224,5.38934551530505,44.7774002365133,549.448866885945,8.82882136677239
Ontology-RGAT,5081,0,1,0,7.22397071675189,6.71237070844993,18.0925507350634,603.136967433467,8.50748846486812
Ontology-RGAT,5082,0,1,0,7.35665500545813,6.38742698174221,24.2240349462755,625.997069717485,9.45546272658031
Ontology-RGAT,5083,0,1,0,12.0411041353634,5.70732154349308,40.6835057473006,579.909524634938,9.00742127289159
Ontology-RGAT,5084,0,1,0,4.0059122942361,5.90272432132967,13.9080185611315,568.856901611828,8.60211208290861
Ontology-RGAT,5085,0,1,0,10.8878844209611,6.85718507200059,35.1631848947776,731.498925746452,9.17756780256181
Ontology-RGAT,5086,0,1,0,2.01985647687222,4.65512889405292,75.2140873149365,695.298945034919,3.81420422603861
Ontology-RGAT,5087,0,1,0,10.0825449756896,6.7340981571387,33.6901520331885,653.121886998759,9.96006019881533
Ontology-RGAT,5088,0,1,0,11.3116914929637,6.86684979202862,35.3367230000165,712.453338724362,9.60939768095153
Ontology-RGAT,5089,0,1,0,5.70250947768534,6.2041721627742,17.7287709291049,572.039367811372,8.28680542320422
Ontology-RGAT,5090,0,1,0,5.92083912160533,5.94386037714126,20.8548956446901,626.905900310498,7.87486090936844
Ontology-RGAT,5091,0,1,0,10.5372694482685,6.23538717903367,25.0688355779891,630.796085297071,9.96349047502792
Ontology-RGAT,5092,0,1,0,12.0356464043786,6.23697996577993,36.6009591253304,657.952279239358,9.6091699362153
Ontology-RGAT,5093,0,1,0,10.7921696401283,3.96668621627636,23.3845086978108,1280.66902643987,5.24852817639514
Ontology-RGAT,5094,0,1,0,7.95854176486271,6.49703932507537,28.1650128165252,629.148628959799,9.90315470355853
Ontology-RGAT,5095,0,1,0,6.83026763334941,2.6777897841968,26.0500719117555,690.006940480216,3.20838685682316
Ontology-RGAT,5096,0,1,0,4.42161876264381,5.72142540935169,11.3154236361859,565.674751514194,7.10202948655647
Ontology-RGAT,5097,0,1,0,9.74002537561862,6.27328232268913,16.9673676178369,545.310207812083,9.052637006361
Ontology-RGAT,5098,0,1,0,2.72631882396044,3.17260548602409,9.63049353517757,556.4673570803,3.59920944726676
Ontology-RGAT,5099,0,1,0,8.50578295069337,6.45488485044071,28.2449478656932,647.123609624271,10.3300973994182
Ontology-RGAT,5100,0,1,0,11.8055378344597,5.866672110553,23.0723262985601,658.307427434583,8.63743617076031
Ontology-RGAT,5101,0,1,0,5.78644239036553,3.26785746183533,74.6996536259846,299.827507472114,1.38929535131479
Ontology-RGAT,5102,0,1,0,11.8515965168154,6.05415238602342,29.7708378730297,653.602588740107,10.8050145444172
Ontology-RGAT,5103,0,1,0,7.49644626832119,6.11200826523004,10.8726956700317,529.632638243588,7.42603077396039
Ontology-RGAT,5104,0,1,0,12.0081092067101,6.42078256041184,35.7129083331907,668.024506934919,9.45182362313769
Ontology-RGAT,5105,0,1,0,5.62744298863072,6.0343391946364,12.1529209283783,535.601950607624,7.61276561483836
Ontology-RGAT,5106,0,1,0,6.17479911334551,6.14903261234972,11.7297366132823,565.283527840474,7.79057818541346
Ontology-RGAT,5107,0,1,0,7.83772764649039,6.67476089041622,14.1270926134204,588.319428588574,8.87102799603029
Ontology-RGAT,5108,0,1,0,4.79031977983059,5.93803555693982,21.646259633607,612.484138589845,8.26231451874409
Ontology-RGAT,5109,0,1,0,9.42355024066645,6.31844846377236,31.5187677447242,677.241583501474,8.85902608192856
Ontology-RGAT,5110,0,1,0,9.40650442586935,6.33153956963759,16.7316479683932,549.684337358025,9.35631919972056
Ontology-RGAT,5111,0,1,0,4.89219832948963,3.51991741272939,58.7237927816023,295.702728924074,4.4534238115249
Ontology-RGAT,5112,0,1,0,5.51689631306502,5.70833771143966,10.3978667676124,569.799817352548,7.15190703081469
Ontology-RGAT,5113,0,1,0,4.94362356288973,4.54777320631806,14.388426734456,585.880167733551,6.62846004552134
Ontology-RGAT,5114,0,1,0,12.0712766296913,5.34780686248032,45.7851288222291,546.382011874284,8.74575267362243
Ontology-RGAT,5115,0,1,0,12.0610353975131,5.49585906240509,45.6015255711218,586.230814360527,8.67103631572026
Ontology-RGAT,5116,0,1,0,12.1199773586914,6.29846758931318,32.2074156364502,676.124675062037,10.1998166687877
Ontology-RGAT,5117,0,1,0,11.0334821237365,5.57245909454101,17.9312589879133,558.174986661171,7.54405729433051
Ontology-RGAT,5118,0,1,0,4.96074613641295,2.66665759799476,59.7851000889733,276.238069432544,3.91154715791406
Ontology-RGAT,5119,0,1,0,5.84191985952794,4.39224505849468,71.6196040297262,232.019666928226,5.60443729953017
Ontology-RGAT,5120,0,1,0,8.66696576347694,6.40427790948244,14.1339183076181,632.574941695546,9.60340910590636
Ontology-RGAT,5121,0,1,0,9.60601829988728,6.07814449103541,15.0723132321907,631.179816547842,8.6374177113771
Ontology-RGAT,5122,0,1,0,4.08996999650412,5.53936299073789,11.5158721010361,549.67040407906,6.57101086559919
Ontology-RGAT,5123,0,1,0,12.0420140711829,6.15432695404841,31.0561318617016,637.808160039199,10.0838207585947
Ontology-RGAT,5124,0,1,0,8.98308028035575,6.19684601530926,17.8893769786045,568.664280730139,10.4613781199794
Ontology-RGAT,5125,0,1,0,12.0063497936902,4.2153266975419,60.2566676161863,700.795667468157,3.95995612036986
Ontology-RGAT,5126,0,1,0,5.0216421719367,6.42530801318138,15.6459972378029,553.371807725938,9.25560906887811
Ontology-RGAT,5127,0,1,0,6.73061609405134,6.64853700160891,20.6070329692956,615.13662941659,9.18680287637135
Ontology-RGAT,5128,0,1,0,7.5659788254962,6.66217383163582,17.145507841973,633.158214721508,9.04570976156166
Ontology-RGAT,5129,0,1,0,12.065840888636,5.96326659016283,32.5038212451694,624.316080356967,10.4818621323788
Ontology-RGAT,5130,0,1,0,8.09549772538543,6.58095766214305,15.8150573473781,640.010313848434,9.95625649489383
Ontology-RGAT,5131,0,1,0,7.79076565631224,6.42006776835847,16.3354550774698,602.120627356669,10.5866088804946
Ontology-RGAT,5132,0,1,0,5.02249007432136,6.38941372346772,14.5818484036449,563.182960967706,8.95025125874573
Ontology-RGAT,5133,0,1,0,12.1123704114725,5.97176199985916,16.6721789360421,610.483101881873,9.08524972143832
Ontology-RGAT,5134,0,1,0,7.98571446014649,6.36578545554253,18.3017595941405,580.441738561166,10.7679362589867
Ontology-RGAT,5135,0,1,0,7.9008864174399,6.34869572286455,21.6034193509656,620.297694828157,10.469811363355
Ontology-RGAT,5136,0,1,0,12.1028031365506,6.536804352332,38.3574051973586,713.316162534472,10.5845653027756
Ontology-RGAT,5137,0,1,0,7.70845515417615,6.66023370082164,28.7471435280348,670.581370555021,9.32335630611992
Ontology-RGAT,5138,0,1,0,5.08236314067166,6.13416372654311,15.077662185949,580.594286905054,8.85700432300552
Ontology-RGAT,5139,0,1,0,12.1308183318379,2.82188919075719,23.1447303321604,470.79003008948,3.17248992487644
Ontology-RGAT,5140,0,1,0,4.26734396676245,5.0358681224865,22.1599865976203,544.661973213341,2.75207586420181
Ontology-RGAT,5141,0,1,0,4.48962260225675,4.9371552707878,12.5036695952037,540.311612181779,5.25870856986474
Ontology-RGAT,5142,0,1,0,10.3025240987091,6.29981855206958,14.7391080500335,628.908347212989,9.52727961653144
Ontology-RGAT,5143,0,1,0,3.85622261250198,3.88909128434928,14.2003545652164,579.547392816658,4.84045697681799
Ontology-RGAT,5144,0,1,0,5.27235361796432,3.17721704559083,15.9233105818288,654.351101489116,4.19587488630667
Ontology-RGAT,5145,0,1,0,10.9557053563674,6.3814067090485,27.7730800242345,641.345469298507,9.76782432487543
Ontology-RGAT,5146,0,1,0,12.1047381065161,5.26029533364433,44.6876864874146,551.037996628986,8.71240001807597
Ontology-RGAT,5147,0,1,0,2.2534055801361,5.00028892862533,10.6038428005547,602.363693633323,5.82044289785529
Ontology-RGAT,5148,0,1,0,12.0465552841046,2.52788101385402,68.8802719827078,648.99040075817,3.88452959460807
Ontology-RGAT,5149,0,1,0,12.1202359773852,6.06191200573617,21.9132561385791,696.942069077328,10.0995368693035
Ontology-RGAT,5150,0,1,0,5.42873314264814,6.32743163792369,14.2784294024633,603.229802938193,8.96483535716188
Ontology-RGAT,5151,0,1,0,12.0398629430887,5.68616730944754,48.7476065597639,607.545557995221,8.08714256623119
Ontology-RGAT,5152,0,1,0,6.26873637251185,6.48209601695299,15.2197930505872,573.113933693177,10.1370574519983
Ontology-RGAT,5153,0,1,0,5.64112378958522,3.5250693940963,73.1038103536369,627.03604577514,4.14808100684515
Ontology-RGAT,5154,0,1,0,12.0102207268452,6.22026553853719,30.03570190897,638.208611446372,10.0389692673397
Ontology-RGAT,5155,0,1,0,6.1204255015463,6.49526579715496,15.6012547812165,592.724374456429,9.7177268982898
Ontology-RGAT,5156,0,1,0,5.85952775271154,6.42188408073271,16.5030144585903,622.658358488809,9.91860679051848
Ontology-RGAT,5157,0,1,0,6.02285501466517,6.57497326058591,14.8571030089055,547.023466469605,9.05065601183002
Ontology-RGAT,5158,0,1,0,6.3096828329153,6.49808200055171,14.0430889678149,550.611933073325,9.17243187697041
Ontology-RGAT,5159,0,1,0,4.64789376578282,6.60389061101903,14.6841648899035,563.245092947011,9.07035484034534
Ontology-RGAT,5160,0,1,0,8.17426927788951,6.31907880680335,16.8521271124595,569.485741509002,10.4693491227938
Ontology-RGAT,5161,0,1,0,8.73545921669777,6.2747813952498,19.7146968597942,628.771379763922,10.230470772622
Ontology-RGAT,5162,0,1,0,8.28917540224534,6.48608235390236,26.6679576560537,613.267135196539,9.16424844031652
Ontology-RGAT,5163,0,1,0,5.15260017901601,6.45309065169124,15.7078064705049,590.393483436494,9.49874873373969
Ontology-RGAT,5164,0,1,0,11.0832016334824,6.46949632106169,19.7618888700427,667.128977767418,10.4076413482543
Ontology-RGAT,5165,0,1,0,12.0443530319336,5.25625825711899,23.5389324338429,527.543563392658,6.97890871536643
Ontology-RGAT,5166,0,1,0,6.62207873582829,6.47026487246065,12.9520473394601,525.727151848463,9.09628375295697
Ontology-RGAT,5167,0,1,0,5.23826182773758,6.31467202504481,15.036701873238,521.824215372191,9.06701077731235
Ontology-RGAT,5168,0,1,0,12.0357195522411,5.07740073205523,44.2549643290513,517.200053184952,7.96173039282284
Ontology-RGAT,5169,0,1,0,12.100498100001,5.41866425453114,47.5146295693117,578.755419552689,8.04089356910846
Ontology-RGAT,5170,0,1,0,10.1927039655277,6.64043306025617,24.6591769657233,662.355009078944,9.57947447476765
Ontology-RGAT,5171,0,1,0,9.20425591488048,6.53120218947966,25.8306743113928,638.90991370819,10.5341811409555
Ontology-RGAT,5172,0,1,0,10.86131629002,5.81445603033254,15.5392865759331,577.928003869814,8.19797341727011
Ontology-RGAT,5173,0,1,0,9.47727985808943,5.56982995197946,20.0335780598373,505.963592805634,7.59667860356923
Ontology-RGAT,5174,0,1,0,8.22529441894892,5.31104576005304,16.8240312965218,514.104613629027,6.94931703459824
Ontology-RGAT,5175,0,1,0,8.19668103965243,6.29112342538981,16.760278013517,591.992452153736,10.0188311082352
Ontology-RGAT,5176,0,1,0,12.0364996387371,2.11068772244372,22.2211153194412,460.398678796664,2.24135180273213
Ontology-RGAT,5177,0,1,0,12.1037206029358,4.48542475799173,52.3923177465474,487.592327487785,6.28427069949814
Ontology-RGAT,5178,0,1,0,12.0962327438671,6.26104499209414,50.9408836782034,640.12801382573,8.54658920810268
Ontology-RGAT,5179,0,1,0,10.0703179232066,6.11586914892191,17.2929485388351,593.774520132867,10.5326006282498
Ontology-RGAT,5180,0,1,0,5.17936122785503,6.33706973988753,14.3253102289731,555.285331594759,8.83350280038789
Ontology-RGAT,5181,0,1,0,1.30739800145256,3.05835235986443,73.7632114428561,618.525406314972,2.55626353031954
Ontology-RGAT,5182,0,1,0,9.69356221660625,6.19805491139732,17.9550575026372,616.764832301679,10.3797590505615
Ontology-RGAT,5183,0,1,0,7.16981534776305,6.38593082666076,17.3074451628306,603.05718256257,9.81804581545322
Ontology-RGAT,5184,0,1,0,3.6412337995937,6.02707552775534,12.9310898493651,511.846455079183,7.86595421019574
Ontology-RGAT,5185,0,1,0,7.72834202731128,6.52876224502176,15.3377048777542,601.965657264354,10.4113448601691
Ontology-RGAT,5186,0,1,0,12.0248112327948,2.65820329173387,56.6871175260719,774.423667531005,4.84538444110076
Ontology-RGAT,5187,0,1,0,7.39404638622364,6.47820654821359,11.8444712540356,541.924842453843,9.29101635880604
Ontology-RGAT,5188,0,1,0,3.3393071116568,5.13504288306786,15.4541417150435,573.677973394368,7.46369674059249
Ontology-RGAT,5189,0,1,0,7.19452525356573,6.20592820624227,12.3332857060808,531.040192618574,8.55703249170697
Ontology-RGAT,5190,0,1,0,6.95084930888096,3.38543114775283,68.1565938751486,389.498018825726,3.63746671283655
Ontology-RGAT,5191,0,1,0,6.73477928662926,6.49613496692709,23.1985028608777,567.561963468302,8.71981246562775
Ontology-RGAT,5192,0,1,0,8.31315994577871,6.54712584426108,19.5072286066825,645.948044250769,9.52912566812848
Ontology-RGAT,5193,0,1,0,8.21999225509925,6.63559756882276,16.6026310191359,550.660383015044,9.2995162168858
Ontology-RGAT,5194,0,1,0,9.25385422973694,6.65511296692388,16.4829815582314,583.014339700207,9.91747352443945
Ontology-RGAT,5195,0,1,0,8.92989555234378,6.53087424768647,18.6026103191135,638.716605223686,9.93755208439091
Ontology-RGAT,5196,0,1,0,9.51406593757543,6.46754533371594,18.9111256986413,625.882016428222,9.84645051691176
Ontology-RGAT,5197,0,1,0,8.34345988764639,5.91900831089846,12.6449614968979,561.284417705371,7.91458418359666
Ontology-RGAT,5198,0,1,0,11.1071731486377,6.34387767325457,27.0128355509064,646.309623412067,10.1621390729427
Ontology-RGAT,5199,0,1,0,9.02981526957621,6.51309756104823,15.0282979089143,561.791063265554,10.2648365255649
