time_s,context,numSV,hdop,cn0_mean,gnss_hAcc,lidar_score,lidar_feature_count,rel_gnss,rel_lidar,rel_localization,sigma_gnss_m,sigma_lidar_pos_m,sigma_lidar_yaw_deg,n_particles,ess,ess_ratio,meas_dim,rule_R1,rule_R2,rule_R3,rule_R4,rule_R5,rule_R6,rule_R7,rule_R8,rule_R9,rule_R10
228.1,FeaturePoor,15,1.06581259773975,38.4679798782175,1.25401050013333,0.270376678892963,53,0,0.0826323186862283,0.0826323186862283,NaN,2.28390865679751,8.37407116447105,1600,1580.81299258357,0.988008120364732,3,1,0,0,0,0,1,0,0,0,0
228.2,FeaturePoor,14,1.37234124094304,39.9716719569841,1.01926735406667,0.296209345793963,90,0.815919347283756,0.10415711775688,0.835092657505485,0.971085493635507,2.18633617416415,8.02281022699095,850,763.825178895132,0.898617857523685,5,0,0,0,0,0,1,0,0,0,0
228.3,FeaturePoor,14,1.3323143890927,38.3266933901275,1.39760254519331,0.343355945597106,93,0,0.119485567597528,0.119485567597528,NaN,2.11826416417262,7.77775099102143,1600,1508.92241743737,0.943076510898355,3,1,0,0,0,0,1,0,0,0,0
228.4,FeaturePoor,13,1.00231110654694,37.3757984553576,1.36847147191723,0.277848198092045,49,0,0.0837712317247515,0.0837712317247515,NaN,2.27868788953795,8.35527640233661,1600,1489.86247928091,0.931164049550566,3,1,0,0,0,0,1,0,0,0,0
228.5,FeaturePoor,13,1.36094529455783,38.8484423916947,1.24922431326722,0.443783482355893,79,0,0.144566969930302,0.144566969930302,NaN,2.00941417233556,7.38589102040803,1600,1548.90422909103,0.968065143181891,3,1,0,0,0,0,1,0,0,0,0
228.6,FeaturePoor,14,1.14700824627874,37.5250042696597,0.950455253125687,0.305930958875052,94,0.809596735633989,0.108573184100828,0.830269424309398,0.990027224649865,2.16660442026034,7.95177591293723,850,720.28448294495,0.847393509347001,5,0,0,0,0,0,1,0,0,0,0
228.7,FeaturePoor,14,1.01060515729634,37.7266576618387,1.08537565555586,0.338166247491364,90,0,0.116807123618646,0.116807123618646,NaN,2.13007414222692,7.82026691201692,1600,1412.50287607916,0.882814297549477,3,1,0,0,0,0,1,0,0,0,0
228.8,FeaturePoor,13,1.17032584006738,39.6458871178278,1.00382984943978,0.338205018732876,82,0.810760644031774,0.113848813147962,0.832305320109642,0.98649227077815,2.14315981489819,7.86737533363348,850,755.243824260233,0.888522146188509,5,0,0,0,0,0,1,0,0,0,0
228.9,FeaturePoor,11,1.12915985422301,39.5949874573363,0.978280736352677,0.283008342385681,28,0,0.0853270152292828,0.0853270152292828,NaN,2.27156667267343,8.32964002162436,1600,1544.77056752557,0.965481604703481,3,1,0,0,0,0,1,0,0,0,0
229,FeaturePoor,13,1.19118191895269,38.3811354664604,0.922999011429568,0.0859524474731541,41,0.795247323740842,0.025914662913156,0.800553420326665,1.0353892674823,2.55210560981898,9.33958019534832,900,738.373351093293,0.820414834548103,5,0,0,0,0,0,1,0,0,0,0
229.1,FeaturePoor,16,1.25927010334239,37.3534189612882,1.20992478274971,0.34886225740648,14,0,0.105181970608054,0.105181970608054,NaN,2.18174826431222,8.00629375152397,1600,1442.64062205126,0.901650388782035,3,1,0,0,0,0,1,0,0,0,0
229.2,FeaturePoor,16,1.16712401199223,39.811223520767,1.11657318857354,0.303967655207901,78,0,0.102041248045182,0.102041248045182,NaN,2.19582480053064,8.05696928191029,1600,1464.75901586982,0.915474384918635,3,1,0,0,0,0,1,0,0,0,0
229.3,FeaturePoor,16,1.38516919198874,40.6341640147341,1.10173771540666,0.283762531399092,56,0,0.0877819032168261,0.0877819032168261,NaN,2.26035464024679,8.28927670488844,1600,1398.95453538622,0.874346584616388,3,1,0,0,0,0,1,0,0,0,0
229.4,FeaturePoor,14,1.36034797653361,35.8077272694246,1.44974511844895,0.383400999487706,17,0.758292022814988,0.115595401345543,0.786232353446109,1.16738196987896,2.13542873530288,7.83954344709036,900,711.295658502654,0.790328509447393,5,0,0,0,0,0,1,0,0,0,0
229.5,FeaturePoor,15,1.13137458667781,38.0064421380361,1.41328152374643,0.26703717792603,68,0,0.0871942091446982,0.0871942091446981,NaN,2.26303602954743,8.29892970637076,1600,1492.18729449828,0.932617059061426,3,1,0,0,0,0,1,0,0,0,0
229.6,FeaturePoor,12,1.24230924644262,39.8327729361551,1.32466258886122,0.216724422680671,82,0.778530745781584,0.0772224134382222,0.795633136094693,1.09238904451249,2.30879618565195,8.46366626834701,900,873.777489554279,0.970863877282532,5,0,0,0,0,0,1,0,0,0,0
229.7,FeaturePoor,12,1.15478147926158,42.1941915337028,1.47942245620721,0.270716738565423,74,0,0.090531096677475,0.0905310966774749,NaN,2.24783421527669,8.24420317499609,1600,1368.13079119707,0.855081744498166,3,1,0,0,0,0,1,0,0,0,0
229.8,FeaturePoor,17,1.17039651044696,38.2200183239192,1.22185902952347,0.232509632180803,166,0.85161499308075,0.113166654102512,0.86840722783278,0.9,2.14618345848933,7.8782604505616,800,663.010501818164,0.828763127272705,5,0,0,0,0,0,1,0,0,1,0
229.9,FeaturePoor,13,1.18753180439987,38.380854617092,1.07007506736243,0.137818927488274,61,0,0.0456361566377145,0.0456361566377146,NaN,2.45702586379308,8.99729310965509,1650,1285.05131970115,0.77881898163706,3,1,0,0,0,0,1,0,1,0,0
230,FeaturePoor,14,1.27892303576821,39.5468848202347,1.38229716753945,0.315625658407819,76,0.812113085346249,0.104813636009957,0.831806196029801,0.982411941584846,2.18339656568428,8.01222763646342,850,808.600835872141,0.951295101026048,5,0,0,0,0,0,1,0,0,0,0
230.1,FeaturePoor,15,1.13653544813801,35.3351588447955,1.25161469773956,0.379931104867404,45,0,0.114549228117522,0.114549228117522,NaN,2.14005767356819,7.85620762484548,1600,1550.88829269534,0.969305182934589,3,1,0,0,0,0,1,0,0,0,0
230.2,FeaturePoor,15,1.11149627803151,39.2308245801621,1.31064781924788,0.277077906209465,113,0.847012725859576,0.106927738722154,0.863371309136678,0.9,2.17394515965981,7.97820257477533,800,633.332059963977,0.791665074954971,5,0,0,0,0,0,1,0,0,1,0
230.3,FeaturePoor,13,1.23034329416439,39.1034735724844,1.37833234830947,0.121535877493848,45,0,0.0366430670643953,0.0366430670643952,NaN,2.50014145058774,9.15250922211586,1650,1597.96851407525,0.968465766106214,3,1,0,0,0,0,1,0,1,0,0
230.4,FeaturePoor,13,1.26247143112891,37.4477850110508,1.43759330216944,0.135235979304774,0,0.766565969339696,0.0407736477603894,0.776083926281127,1.13593157336252,2.48028798707727,9.08103675347819,900,726.582680667914,0.807314089631015,5,0,0,0,0,0,1,0,0,0,0
230.5,FeaturePoor,13,1.13552170456659,41.9525130669975,1.16245789106193,0.305308199809752,71,0,0.0998466722426403,0.0998466722426403,NaN,2.20569003368162,8.09248412125384,1600,1582.80557360254,0.989253483501585,3,1,0,0,0,0,1,0,0,0,0
230.6,FeaturePoor,17,1.26380996713937,41.7061560589258,1.07798867681074,0.406756430392264,81,0,0.134145813763267,0.134145813763267,NaN,2.05425867955919,7.54733124641307,1600,1396.20620971925,0.872628881074531,3,1,0,0,0,0,1,0,0,0,0
230.7,FeaturePoor,16,1.33317296652149,37.0101198846965,1.31101258661394,0.304655386871309,102,0,0.1111585991417,0.1111585991417,NaN,2.15509758969936,7.91035132291771,1600,1143.03793619288,0.71439871012055,3,1,0,0,0,0,1,0,0,0,0
230.8,FeaturePoor,15,1.24165700861908,38.4858679622422,1.46086778730669,0.361422370997468,94,0.822230947143163,0.125303844855737,0.844506092962487,0.952814689228935,2.09273340956039,7.68584027441741,850,470.822332779581,0.553908626799507,5,0,0,0,0,0,1,0,0,0,0
230.9,FeaturePoor,14,1.16932386716498,38.1563931158055,1.14436187080594,0.38123851077299,110,0,0.137218410998057,0.137218410998057,NaN,2.0409801758018,7.49952863288646,1650,1610.27684857605,0.975925362773366,3,1,0,0,0,0,1,0,0,0,0
231,FeaturePoor,14,1.12979115740604,38.9935270430633,1.11431242443962,0.273842426260043,94,0.825495926050111,0.0988984915174029,0.842754115727396,0.943613374600867,2.20995982147403,8.10785535730651,850,507.749160799446,0.597351953881701,5,0,0,0,0,0,1,0,0,0,0
231.1,FeaturePoor,13,1.16989701077665,36.915246137459,1.03825805284187,0.283224837166582,117,0,0.110266038405724,0.110266038405724,NaN,2.15906630603561,7.92463870172819,1650,1505.3461426461,0.912330995543093,3,1,0,0,0,0,1,0,0,0,0
231.2,FeaturePoor,15,1.09673589103559,40.0758844160835,0.916515820241772,0.256361343422773,98,0.866838191799023,0.0951129450419659,0.879503603544132,0.9,2.22705145557656,8.16938524007562,800,752.128796311718,0.940160995389647,5,0,0,0,0,0,1,0,0,1,0
231.3,FeaturePoor,14,1.11837762839339,38.8264360385705,1.03687535257003,0.311338021281341,35,0,0.0938684134163242,0.0938684134163241,NaN,2.23268613051162,8.18967006984185,1600,1513.32074349295,0.945825464683091,3,1,0,0,0,0,1,0,0,0,0
231.4,FeaturePoor,14,1.13627999537368,41.9464488602789,1.36011760816765,0.285642725768624,74,0.855278747047024,0.0950312818192401,0.869031793221631,0.9,2.22742095221432,8.17071542797155,800,306.180894910428,0.382726118638035,5,0,0,0,0,0,1,0,0,1,0
231.5,FeaturePoor,15,1.21825332027965,39.268586236039,1.14868607394186,0.385001082929971,39,0,0.116077826503386,0.116077826503386,NaN,2.13329602199744,7.8318656791908,1600,1479.98275628086,0.924989222675535,3,1,0,0,0,0,1,0,0,0,0
231.6,FeaturePoor,14,1.11006493523606,38.5238943085334,1.48350090467279,0.331881879124162,52,0.814417425257184,0.100804886555935,0.833125055650892,0.975527136385383,2.20137963010421,8.07696666837517,850,713.576201925913,0.839501414030486,5,0,0,0,0,0,1,0,0,0,0
231.7,FeaturePoor,14,1.12505905085528,41.068187570304,1.05807752924992,0.102334559117545,73,0,0.0393926195739398,0.0393926195739398,NaN,2.48691634832254,9.10489885396116,1650,1502.67327064733,0.910711073119595,3,1,0,0,0,0,1,0,1,0,0
