Episode,Iteration,Return,Success,Steps,ActorLoss,CriticLoss,PolicyStd,Status
1874,82,-28.079991291246,0,87,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1875,82,-24.6322421855613,0,85,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1876,82,-26.1992007310304,0,94,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1877,82,-23.7611680260992,0,87,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1878,82,-28.0198087597867,0,82,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1879,82,-24.3546242333677,0,92,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1880,82,-27.4766635470739,0,84,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1881,82,-24.207268756593,0,80,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1882,82,-26.4478520786843,0,87,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1883,82,-24.2249420869411,0,93,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1884,82,-26.1629281199729,0,95,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1885,83,-25.7004799849037,0,86,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1886,83,-25.7746799862368,0,87,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1887,83,-24.7026891983954,0,89,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1888,83,-30.1647023263059,0,91,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1889,83,-25.9665390100127,0,91,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1890,83,-27.4354210910135,0,87,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1891,83,-24.4013821062273,0,97,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1892,83,-28.1989354344358,0,106,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1893,83,-26.1607500234914,0,95,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1894,83,-24.0507092591511,0,97,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1895,83,-27.3750581868165,0,102,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1896,83,-26.9256290693776,0,100,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1897,83,-26.0528467655025,0,105,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1898,83,-26.4898565853898,0,92,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1899,83,-28.5444378933749,0,95,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1900,83,-26.7096892961278,0,94,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1901,83,-23.1332573352245,0,84,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1902,83,-32.2389376447084,0,115,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1903,83,-23.3186979456333,0,74,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1904,83,-24.330882249162,0,88,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1905,83,-24.3704332152307,0,100,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
1906,83,-27.0438982790678,0,101,-0.0154247020264073,0.62551818286312,0.521080746329814,unsafe_touchdown
